match_id,innings,batter,entry_seq,exit_seq,balls_faced,runs_scored,pp_balls,mid_balls,death_balls
1426262,2,Rashid Khan,109,128,10,20,0,0,10
1426262,2,Shubman Gill,8,94,44,72,16,28,0
1426262,2,V Shankar,66,86,10,16,0,10,0
1426263,1,Akash Deep,120,122,2,2,0,0,2
1426263,1,F du Plessis,3,106,40,61,14,23,3
1426263,1,GJ Maxwell,72,78,4,0,0,4,0
1426263,1,KD Karthik,79,128,23,53,0,14,9
1426263,1,MK Lomror,107,107,1,0,0,0,1
1426263,1,RM Patidar,23,71,26,50,7,19,0
1426263,1,Saurav Chauhan,108,118,8,9,0,0,8
1426263,1,V Kohli,1,15,9,3,9,0,0
1426263,1,Vijaykumar Vyshak,119,119,1,0,0,0,1
1426263,1,WG Jacks,16,22,6,8,6,0,0
1426263,2,HH Pandya,72,96,6,21,0,6,0
1426263,2,Ishan Kishan,1,56,34,69,25,9,0
1426263,2,RG Sharma,7,71,24,38,11,13,0
1426263,2,SA Yadav,57,84,19,52,0,19,0
1426263,2,Tilak Varma,85,95,10,16,0,10,0
1426264,1,A Badoni,61,127,35,55,0,19,16
1426264,1,Arshad Khan,84,126,16,20,0,8,8
1426264,1,D Padikkal,18,29,6,3,6,0,0
1426264,1,DJ Hooda,50,75,13,10,0,13,0
1426264,1,KH Pandya,76,82,4,3,0,4,0
1426264,1,KL Rahul,7,60,22,39,14,8,0
1426264,1,MP Stoinis,30,48,10,8,3,7,0
1426264,1,N Pooran,49,49,1,0,0,1,0
1426264,1,Q de Kock,1,17,13,19,13,0,0
1426264,2,DA Warner,2,21,9,8,9,0,0
1426264,2,J Fraser-McGurk,22,91,35,55,8,27,0
1426264,2,PP Shaw,1,43,22,32,19,3,0
1426264,2,RR Pant,45,96,24,41,0,24,0
1426264,2,SD Hope,97,111,10,11,0,3,7
1426264,2,T Stubbs,92,112,9,15,0,3,6
1426265,1,Ashutosh Sharma,102,125,15,31,0,0,15
1426265,1,Atharva Taide,2,24,12,15,12,0,0
1426265,1,Harpreet Brar,113,124,3,3,0,0,3
1426265,1,JM Bairstow,4,51,19,15,12,7,0
1426265,1,JM Sharma,56,101,24,29,0,23,1
1426265,1,LS Livingstone,78,110,14,21,0,9,5
1426265,1,P Simran Singh,25,42,14,10,12,2,0
1426265,1,SM Curran,43,60,10,6,0,10,0
1426265,1,Shashank Singh,61,77,9,9,0,9,0
1426265,2,Dhruv Jurel,84,107,11,6,0,9,2
1426265,2,KA Maharaj,115,117,2,1,0,0,2
1426265,2,R Parag,74,103,18,23,0,14,4
1426265,2,R Powell,108,114,5,11,0,0,5
1426265,2,SO Hetmyer,104,122,10,27,0,0,10
1426265,2,SV Samson,54,83,14,18,0,14,0
1426265,2,Tanush Kotian,2,53,31,24,20,11,0
1426265,2,YBK Jaiswal,1,73,28,39,16,12,0
1426266,1,A Badoni,32,93,27,29,6,21,0
1426266,1,Arshad Khan (2),123,127,4,5,0,0,4
1426266,1,DJ Hooda,14,31,10,8,10,0,0
1426266,1,KH Pandya,94,126,8,7,0,4,4
1426266,1,KL Rahul,9,65,26,39,12,14,0
1426266,1,MP Stoinis,66,73,5,10,0,5,0
1426266,1,N Pooran,74,122,32,45,0,16,16
1426266,1,Q de Kock,1,13,8,10,8,0,0
1426266,2,A Raghuvanshi,14,23,6,7,6,0,0
1426266,2,PD Salt,1,105,44,88,14,30,0
1426266,2,SP Narine,4,13,6,6,6,0,0
1426266,2,SS Iyer,24,103,38,38,10,28,0
1426267,1,AM Rahane,1,11,8,5,8,0,0
1426267,1,DJ Mitchell,96,121,14,17,0,3,11
1426267,1,MS Dhoni,122,125,4,20,0,0,4
1426267,1,R Ravindra,3,49,16,21,11,5,0
1426267,1,RD Gaikwad,12,95,40,69,17,23,0
1426267,1,S Dube,50,116,38,66,0,29,9
1426267,2,HH Pandya,84,93,6,2,0,6,0
1426267,2,Ishan Kishan,9,43,15,23,11,4,0
1426267,2,Mohammad Nabi,107,123,7,4,0,0,7
1426267,2,R Shepherd,101,106,2,1,0,0,2
1426267,2,RG Sharma,1,124,63,105,25,26,12
1426267,2,SA Yadav,44,45,2,0,0,2,0
1426267,2,TH David,94,100,5,13,0,2,3
1426267,2,Tilak Varma,46,83,20,31,0,20,0
1426268,1,AK Markram,82,128,16,32,0,6,10
1426268,1,Abdul Samad,116,132,10,37,0,0,10
1426268,1,Abhishek Sharma,1,51,22,34,15,7,0
1426268,1,H Klaasen,52,111,31,67,0,27,4
1426268,1,TM Head,6,81,41,102,21,20,0
1426268,2,Anuj Rawat,93,133,14,25,0,5,9
1426268,2,F du Plessis,2,58,28,62,17,11,0
1426268,2,KD Karthik,59,126,35,83,0,22,13
1426268,2,MK Lomror,64,92,11,19,0,11,0
1426268,2,RM Patidar,49,55,5,9,0,5,0
1426268,2,Saurav Chauhan,61,61,1,0,0,1,0
1426268,2,V Kohli,1,38,20,42,19,1,0
1426268,2,Vijaykumar Vyshak,127,131,2,1,0,0,2
1426268,2,WG Jacks,39,46,4,7,0,4,0
1426269,1,A Raghuvanshi,22,66,18,30,7,11,0
1426269,1,AD Russell,87,105,10,13,0,9,1
1426269,1,PD Salt,1,21,13,10,13,0,0
1426269,1,RK Singh,106,129,9,20,0,0,9
1426269,1,Ramandeep Singh,126,126,1,1,0,0,1
1426269,1,SP Narine,7,114,56,109,16,33,7
1426269,1,SS Iyer,67,81,7,11,0,7,0
1426269,1,VR Iyer,115,125,6,8,0,0,6
1426269,2,Dhruv Jurel,54,58,4,2,0,4,0
1426269,2,JC Buttler,3,130,59,107,11,30,18
1426269,2,R Ashwin,60,80,11,8,0,11,0
1426269,2,R Parag,30,53,14,34,8,6,0
1426269,2,R Powell,82,109,13,26,0,8,5
1426269,2,SO Hetmyer,81,81,1,0,0,1,0
1426269,2,SV Samson,13,29,8,12,8,0,0
1426269,2,TA Boult,110,110,1,0,0,0,1
1426269,2,YBK Jaiswal,2,12,9,19,9,0,0
1426270,1,A Manohar,34,56,14,8,6,8,0
1426270,1,B Sai Sudharsan,14,28,8,12,8,0,0
1426270,1,DA Miller,27,33,6,2,6,0,0
1426270,1,M Shahrukh Khan,57,57,1,0,0,1,0
1426270,1,MM Sharma,75,97,14,2,0,14,0
1426270,1,Noor Ahmad,99,112,7,1,0,4,3
1426270,1,R Tewatia,42,74,14,10,0,14,0
1426270,1,Rashid Khan,59,110,24,31,0,19,5
1426270,1,SH Johnson,111,111,1,1,0,0,1
1426270,1,Shubman Gill,6,12,6,8,6,0,0
1426270,1,WP Saha,2,26,10,2,10,0,0
1426270,2,Abishek Porel,20,32,7,15,7,0,0
1426270,2,J Fraser-McGurk,2,13,10,20,10,0,0
1426270,2,PP Shaw,1,17,6,7,6,0,0
1426270,2,RR Pant,34,50,11,16,1,10,0
1426270,2,SD Hope,18,36,10,19,10,0,0
1426270,2,Sumit Kumar,37,55,9,9,2,7,0
1426271,1,HH Pandya,101,110,6,10,0,0,6
1426271,1,Ishan Kishan,1,13,8,8,8,0,0
1426271,1,Mohammad Nabi,125,125,1,0,0,0,1
1426271,1,R Shepherd,122,124,2,1,0,0,2
1426271,1,RG Sharma,3,71,25,36,13,12,0
1426271,1,SA Yadav,14,100,53,78,15,36,2
1426271,1,TH David,112,121,7,14,0,0,7
1426271,1,Tilak Varma,72,123,18,34,0,12,6
1426271,2,Ashutosh Sharma,63,114,26,55,0,23,3
1426271,2,HV Patel,115,119,4,1,0,0,4
1426271,2,Harpreet Brar,80,123,20,21,0,11,9
1426271,2,Harpreet Singh,18,44,15,13,13,2,0
1426271,2,JM Sharma,45,62,9,9,0,9,0
1426271,2,K Rabada,124,127,3,8,0,0,3
1426271,2,LS Livingstone,12,14,2,1,2,0,0
1426271,2,P Simran Singh,4,4,1,0,1,0,0
1426271,2,RR Rossouw,5,11,3,1,3,0,0
1426271,2,SM Curran,1,13,7,6,7,0,0
1426271,2,Shashank Singh,15,79,25,41,10,15,0
1426272,1,AM Rahane,1,49,24,36,16,8,0
1426272,1,MM Ali,75,107,20,30,0,13,7
1426272,1,MS Dhoni,108,123,9,28,0,0,9
1426272,1,R Ravindra,7,7,1,0,1,0,0
1426272,1,RA Jadeja,27,119,40,57,6,26,8
1426272,1,RD Gaikwad,8,26,13,17,13,0,0
1426272,1,S Dube,50,67,8,3,0,8,0
1426272,1,Sameer Rizvi,68,74,5,1,0,5,0
1426272,2,KL Rahul,4,110,53,82,20,30,3
1426272,2,MP Stoinis,111,122,7,8,0,0,7
1426272,2,N Pooran,98,124,11,23,0,3,8
1426272,2,Q de Kock,1,96,43,54,16,27,0
1426273,1,AK Markram,39,42,3,1,0,3,0
1426273,1,Abdul Samad,107,118,8,13,0,0,8
1426273,1,Abhishek Sharma,6,38,12,46,10,2,0
1426273,1,H Klaasen,44,57,8,15,0,8,0
1426273,1,Nithish Kumar Reddy,61,105,27,37,0,22,5
1426273,1,PJ Cummins,119,119,1,1,0,0,1
1426273,1,Shahbaz Ahmed,58,123,29,59,0,19,10
1426273,1,TM Head,1,56,32,89,26,6,0
1426273,2,A Nortje,117,118,2,0,0,0,2
1426273,2,AR Patel,98,116,8,6,0,2,6
1426273,2,Abishek Porel,22,56,22,42,15,7,0
1426273,2,DA Warner,10,15,3,1,3,0,0
1426273,2,J Fraser-McGurk,6,47,18,65,13,5,0
1426273,2,Kuldeep Yadav,119,119,1,0,0,0,1
1426273,2,Lalit Yadav,81,96,8,7,0,8,0
1426273,2,Mukesh Kumar,120,121,2,0,0,0,2
1426273,2,PP Shaw,1,5,5,16,5,0,0
1426273,2,RR Pant,59,122,35,44,0,27,8
1426273,2,T Stubbs,52,80,11,10,0,11,0
1426274,1,A Raghuvanshi,27,36,4,3,4,0,0
1426274,1,AD Russell,82,128,18,27,0,7,11
1426274,1,PD Salt,1,26,14,48,14,0,0
1426274,1,RK Singh,51,80,16,24,0,16,0
1426274,1,Ramandeep Singh,111,129,9,24,0,0,9
1426274,1,SP Narine,5,32,15,10,15,0,0
1426274,1,SS Iyer,38,110,36,50,0,32,4
1426274,1,VR Iyer,33,50,8,16,3,5,0
1426274,2,C Green,70,78,4,6,0,4,0
1426274,2,F du Plessis,3,20,7,7,7,0,0
1426274,2,KD Karthik,83,118,18,25,0,8,10
1426274,2,KV Sharma,109,123,7,20,0,0,7
1426274,2,LH Ferguson,124,124,1,1,0,0,1
1426274,2,MK Lomror,79,81,3,4,0,3,0
1426274,2,RM Patidar,21,72,23,52,3,20,0
1426274,2,SS Prabhudessai,74,107,18,24,0,12,6
1426274,2,V Kohli,1,14,7,18,7,0,0
1426274,2,WG Jacks,15,69,32,55,19,13,0
1426275,1,Ashutosh Sharma,73,85,8,3,0,8,0
1426275,1,HV Patel,119,119,1,0,0,0,1
1426275,1,Harpreet Brar,95,117,12,29,0,2,10
1426275,1,Harpreet Singh,86,123,19,14,0,7,12
1426275,1,JM Sharma,47,72,12,13,0,12,0
1426275,1,K Rabada,120,120,1,1,0,0,1
1426275,1,LS Livingstone,50,64,9,6,0,9,0
1426275,1,P Simran Singh,3,35,20,29,20,0,0
1426275,1,RR Rossouw,36,44,7,9,3,4,0
1426275,1,SM Curran,1,49,19,20,13,6,0
1426275,1,Shashank Singh,65,94,12,8,0,12,0
1426275,2,Azmatullah Omarzai,73,93,10,13,0,10,0
1426275,2,B Sai Sudharsan,23,89,34,31,7,27,0
1426275,2,DA Miller,58,72,6,4,0,6,0
1426275,2,M Shahrukh Khan,94,110,4,8,0,1,3
1426275,2,R Tewatia,90,116,18,36,0,5,13
1426275,2,Rashid Khan,111,115,3,3,0,0,3
1426275,2,Shubman Gill,2,57,29,35,18,11,0
1426275,2,WP Saha,1,22,11,13,11,0,0
1426276,1,G Coetzee,124,124,1,0,0,0,1
1426276,1,HH Pandya,103,116,10,10,0,0,10
1426276,1,Ishan Kishan,7,9,3,0,3,0,0
1426276,1,JJ Bumrah,128,128,1,2,0,0,1
1426276,1,Mohammad Nabi,21,48,17,23,13,4,0
1426276,1,N Wadhera,49,102,24,49,0,23,1
1426276,1,PP Chawla,125,125,1,1,0,0,1
1426276,1,RG Sharma,1,5,5,6,5,0,0
1426276,1,SA Yadav,6,20,8,10,8,0,0
1426276,1,TH David,118,127,5,3,0,0,5
1426276,1,Tilak Varma,10,123,45,65,7,33,5
1426276,2,JC Buttler,3,50,25,35,18,7,0
1426276,2,SV Samson,53,116,27,37,0,17,10
1426276,2,YBK Jaiswal,1,117,60,104,18,36,6
1426277,1,AM Rahane,1,6,3,1,3,0,0
1426277,1,DJ Mitchell,8,32,10,11,10,0,0
1426277,1,MS Dhoni,122,122,1,4,0,0,1
1426277,1,RA Jadeja,33,71,19,16,4,15,0
1426277,1,RD Gaikwad,2,121,60,108,19,30,11
1426277,1,S Dube,72,120,27,66,0,15,12
1426277,2,D Padikkal,29,69,18,12,4,14,0
1426277,2,DJ Hooda,105,119,6,17,0,0,6
1426277,2,KL Rahul,6,28,14,16,14,0,0
1426277,2,MP Stoinis,4,123,61,116,15,32,14
1426277,2,N Pooran,72,104,15,34,0,14,1
1426277,2,Q de Kock,1,3,3,0,3,0,0
1426278,1,AR Patel,22,104,43,66,7,32,4
1426278,1,J Fraser-McGurk,3,21,14,23,14,0,0
1426278,1,PP Shaw,1,24,7,11,7,0,0
1426278,1,RR Pant,36,123,43,88,2,28,13
1426278,1,SD Hope,25,35,6,5,6,0,0
1426278,1,T Stubbs,106,116,7,26,0,0,7
1426278,2,Azmatullah Omarzai,61,63,2,1,0,2,0
1426278,2,B Sai Sudharsan,11,78,39,65,16,23,0
1426278,2,DA Miller,64,107,23,55,0,15,8
1426278,2,M Shahrukh Khan,79,87,5,8,0,5,0
1426278,2,R Sai Kishore,108,118,6,13,0,0,6
1426278,2,R Tewatia,88,98,5,4,0,5,0
1426278,2,Rashid Khan,105,124,10,21,0,0,10
1426278,2,Shubman Gill,5,10,5,6,5,0,0
1426278,2,WP Saha,1,60,25,39,15,10,0
1426279,1,C Green,78,124,20,37,0,9,11
1426279,1,F du Plessis,3,23,12,25,12,0,0
1426279,1,KD Karthik,103,118,6,11,0,0,6
1426279,1,MK Lomror,92,102,4,7,0,3,1
1426279,1,RM Patidar,44,77,20,50,0,20,0
1426279,1,Swapnil Singh,119,125,6,12,0,0,6
1426279,1,V Kohli,1,91,43,51,18,25,0
1426279,1,WG Jacks,24,42,9,6,6,3,0
1426279,2,AK Markram,8,28,8,7,8,0,0
1426279,2,Abdul Samad,49,59,6,10,0,6,0
1426279,2,Abhishek Sharma,1,24,13,31,13,0,0
1426279,2,B Kumar,85,101,13,13,0,13,0
1426279,2,H Klaasen,32,33,2,6,2,0,0
1426279,2,JD Unadkat,102,129,10,8,0,1,9
1426279,2,Nithish Kumar Reddy,25,48,13,13,8,5,0
1426279,2,PJ Cummins,60,84,15,31,0,15,0
1426279,2,Shahbaz Ahmed,38,128,37,40,2,20,15
1426279,2,TM Head,2,6,3,1,3,0,0
1426280,1,AD Russell,83,103,12,24,0,12,0
1426280,1,PD Salt,1,82,36,75,21,15,0
1426280,1,RK Singh,122,126,4,5,0,0,4
1426280,1,Ramandeep Singh,127,129,3,6,0,0,3
1426280,1,SP Narine,3,69,32,71,15,17,0
1426280,1,SS Iyer,104,121,10,28,0,2,8
1426280,1,VR Iyer,70,131,23,39,0,14,9
1426280,2,JM Bairstow,2,115,48,108,16,29,3
1426280,2,P Simran Singh,1,29,20,54,20,0,0
1426280,2,RR Rossouw,40,78,16,26,0,16,0
1426280,2,Shashank Singh,79,116,28,68,0,15,13
1426281,1,AR Patel,116,126,6,11,0,0,6
1426281,1,Abishek Porel,10,61,27,36,13,14,0
1426281,1,J Fraser-McGurk,1,48,26,78,23,3,0
1426281,1,RR Pant,62,115,19,29,0,16,3
1426281,1,SD Hope,49,85,17,41,0,17,0
1426281,1,T Stubbs,86,127,25,48,0,10,15
1426281,2,HH Pandya,41,80,24,46,0,24,0
1426281,2,Ishan Kishan,1,28,14,20,14,0,0
1426281,2,L Wood,124,126,3,9,0,0,3
1426281,2,Mohammad Nabi,115,119,4,7,0,0,4
1426281,2,N Wadhera,81,82,2,4,0,2,0
1426281,2,PP Chawla,120,128,4,10,0,0,4
1426281,2,RG Sharma,4,22,7,8,7,0,0
1426281,2,SA Yadav,23,39,13,26,13,0,0
1426281,2,TH David,83,114,17,37,0,10,7
1426281,2,Tilak Varma,29,123,32,63,2,24,6
1426282,1,A Badoni,97,127,13,18,0,3,10
1426282,1,DJ Hooda,16,77,31,50,10,21,0
1426282,1,KH Pandya,112,128,11,15,0,0,11
1426282,1,KL Rahul,7,111,47,70,19,25,3
1426282,1,MP Stoinis,4,12,4,0,4,0,0
1426282,1,N Pooran,78,96,11,11,0,11,0
1426282,1,Q de Kock,1,3,3,8,3,0,0
1426282,2,Dhruv Jurel,53,114,34,52,0,25,9
1426282,2,JC Buttler,2,35,18,34,18,0,0
1426282,2,R Parag,38,52,11,14,0,11,0
1426282,2,SV Samson,36,116,33,71,1,23,9
1426282,2,YBK Jaiswal,1,37,18,24,17,1,0
1426283,1,B Sai Sudharsan,12,128,48,83,16,22,10
1426283,1,DA Miller,92,130,19,26,0,5,14
1426283,1,M Shahrukh Khan,45,91,30,58,0,30,0
1426283,1,Shubman Gill,4,44,19,16,16,3,0
1426283,1,WP Saha,1,6,4,5,4,0,0
1426283,2,F du Plessis,5,25,12,24,12,0,0
1426283,2,V Kohli,1,95,44,70,19,25,0
1426283,2,WG Jacks,26,100,40,94,5,35,0
1426284,1,AM Rahane,1,18,12,9,12,0,0
1426284,1,DJ Mitchell,19,84,32,52,7,25,0
1426284,1,MS Dhoni,123,124,2,5,0,0,2
1426284,1,RD Gaikwad,6,122,54,98,17,29,8
1426284,1,S Dube,85,126,20,39,0,6,14
1426284,2,AK Markram,14,68,25,32,13,12,0
1426284,2,Abdul Samad,69,101,18,19,0,17,1
1426284,2,Abhishek Sharma,4,23,9,15,9,0,0
1426284,2,Anmolpreet Singh,12,12,1,0,1,0,0
1426284,2,B Kumar,109,115,3,4,0,0,3
1426284,2,H Klaasen,55,98,21,20,0,21,0
1426284,2,JD Unadkat,114,116,2,1,0,0,2
1426284,2,Nithish Kumar Reddy,24,54,15,15,6,9,0
1426284,2,PJ Cummins,102,108,7,5,0,0,7
1426284,2,Shahbaz Ahmed,99,113,5,7,0,1,4
1426284,2,TM Head,1,11,7,13,7,0,0
1426285,1,AR Patel,45,85,21,15,0,21,0
1426285,1,Abishek Porel,13,44,15,18,12,3,0
1426285,1,J Fraser-McGurk,7,20,6,12,6,0,0
1426285,1,Kuldeep Yadav,86,126,26,35,0,9,17
1426285,1,Kumar Kushagra,78,91,3,1,0,3,0
1426285,1,LB Williams,116,117,2,1,0,0,2
1426285,1,PP Shaw,1,11,7,13,7,0,0
1426285,1,RR Pant,26,65,20,27,8,12,0
1426285,1,Rasikh Salam,92,115,10,8,0,5,5
1426285,1,SD Hope,21,24,3,6,3,0,0
1426285,1,T Stubbs,66,77,7,4,0,7,0
1426285,2,PD Salt,1,51,33,68,28,5,0
1426285,2,RK Singh,40,58,11,11,0,11,0
1426285,2,SP Narine,8,39,9,15,8,1,0
1426285,2,SS Iyer,52,98,23,33,0,23,0
1426285,2,VR Iyer,59,101,23,26,0,20,3
1426286,1,G Coetzee,116,119,2,1,0,0,2
1426286,1,HH Pandya,33,33,1,0,1,0,0
1426286,1,Ishan Kishan,1,89,35,31,10,25,0
1426286,1,Mohammad Nabi,110,115,2,1,0,0,2
1426286,1,N Wadhera,34,109,41,46,3,32,6
1426286,1,RG Sharma,5,10,5,4,5,0,0
1426286,1,SA Yadav,11,17,6,10,6,0,0
1426286,1,TH David,96,126,17,34,0,3,14
1426286,1,Tilak Varma,18,32,11,7,11,0,0
1426286,2,A Badoni,109,114,6,6,0,0,6
1426286,2,AA Kulkarni,4,4,1,0,1,0,0
1426286,2,AJ Turner,94,108,9,5,0,5,4
1426286,2,DJ Hooda,47,83,18,18,0,18,0
1426286,2,KH Pandya,115,115,1,1,0,0,1
1426286,2,KL Rahul,1,46,22,28,19,3,0
1426286,2,MP Stoinis,5,93,45,62,16,29,0
1426286,2,N Pooran,84,122,14,14,0,5,9
1426287,1,AM Rahane,1,50,24,29,16,8,0
1426287,1,DJ Mitchell,120,120,1,1,0,0,1
1426287,1,MM Ali,97,119,9,15,0,2,7
1426287,1,MS Dhoni,115,129,11,14,0,0,11
1426287,1,RA Jadeja,53,60,4,2,0,4,0
1426287,1,RD Gaikwad,3,114,47,58,20,22,5
1426287,1,S Dube,52,52,1,0,0,1,0
1426287,1,Sameer Rizvi,61,95,23,21,0,23,0
1426287,2,JM Bairstow,6,57,30,46,17,13,0
1426287,2,P Simran Singh,1,19,10,13,10,0,0
1426287,2,RR Rossouw,20,74,23,43,9,14,0
1426287,2,SM Curran,77,115,18,22,0,10,8
1426287,2,Shashank Singh,58,116,26,25,0,23,3
1426288,1,Abhishek Sharma,5,25,10,12,10,0,0
1426288,1,Anmolpreet Singh,26,32,5,5,5,0,0
1426288,1,H Klaasen,96,128,19,42,0,3,16
1426288,1,Nithish Kumar Reddy,33,123,42,76,4,30,8
1426288,1,TM Head,1,95,44,58,17,27,0
1426288,2,Dhruv Jurel,119,121,3,1,0,0,3
1426288,2,JC Buttler,2,2,1,0,1,0,0
1426288,2,R Ashwin,122,127,2,2,0,0,2
1426288,2,R Parag,6,104,48,77,15,33,0
1426288,2,R Powell,105,132,15,27,0,1,14
1426288,2,SO Hetmyer,90,118,9,13,0,4,5
1426288,2,SV Samson,3,5,3,0,3,0,0
1426288,2,YBK Jaiswal,1,89,39,66,17,22,0
1426289,1,A Raghuvanshi,7,16,6,13,6,0,0
1426289,1,AD Russell,104,105,2,7,0,0,2
1426289,1,MA Starc,112,113,2,0,0,0,2
1426289,1,MK Pandey,40,103,30,42,0,28,2
1426289,1,PD Salt,1,5,3,5,3,0,0
1426289,1,RK Singh,29,39,8,9,7,1,0
1426289,1,Ramandeep Singh,108,111,4,2,0,0,4
1426289,1,SP Narine,2,28,8,8,8,0,0
1426289,1,SS Iyer,17,20,4,6,4,0,0
1426289,1,VR Iyer,22,125,52,70,8,31,13
1426289,2,G Coetzee,99,118,7,8,0,1,6
1426289,2,HH Pandya,69,71,3,1,0,3,0
1426289,2,Ishan Kishan,1,11,7,13,7,0,0
1426289,2,JJ Bumrah,117,117,1,1,0,0,1
1426289,2,N Wadhera,55,68,11,6,0,11,0
1426289,2,Naman Dhir,12,27,11,11,11,0,0
1426289,2,PP Chawla,116,116,1,0,0,0,1
1426289,2,RG Sharma,3,37,12,11,12,0,0
1426289,2,SA Yadav,28,98,34,56,5,29,0
1426289,2,TH David,73,115,20,24,0,11,9
1426289,2,Tilak Varma,38,54,6,4,1,5,0
1426290,1,B Sai Sudharsan,10,35,14,6,14,0,0
1426290,1,DA Miller,36,73,20,30,3,17,0
1426290,1,M Shahrukh Khan,26,78,24,37,5,19,0
1426290,1,MJ Suthar,115,119,2,1,0,0,2
1426290,1,MM Sharma,120,120,1,0,0,0,1
1426290,1,R Tewatia,74,111,21,35,0,17,4
1426290,1,Rashid Khan,81,108,14,18,0,7,7
1426290,1,Shubman Gill,5,25,7,2,7,0,0
1426290,1,V Shankar,109,121,7,10,0,0,7
1426290,1,WP Saha,1,9,7,1,7,0,0
1426290,2,C Green,57,60,2,1,0,2,0
1426290,2,F du Plessis,4,35,23,64,23,0,0
1426290,2,GJ Maxwell,47,49,3,4,0,3,0
1426290,2,KD Karthik,61,81,12,21,0,12,0
1426290,2,RM Patidar,42,46,3,2,0,3,0
1426290,2,Swapnil Singh,66,83,9,15,0,9,0
1426290,2,V Kohli,1,65,27,42,12,15,0
1426290,2,WG Jacks,36,41,3,1,1,2,0
1426291,1,AM Rahane,2,12,7,9,7,0,0
1426291,1,DJ Mitchell,13,54,19,30,13,6,0
1426291,1,MJ Santner,79,98,11,11,0,11,0
1426291,1,MM Ali,46,78,20,17,0,20,0
1426291,1,MS Dhoni,116,116,1,0,0,0,1
1426291,1,RA Jadeja,56,123,26,43,0,17,9
1426291,1,RD Gaikwad,3,44,21,32,16,5,0
1426291,1,RJ Gleeson,124,125,2,2,0,0,2
1426291,1,S Dube,45,45,1,0,0,1,0
1426291,1,SN Thakur,100,115,11,17,0,0,11
1426291,1,TU Deshpande,118,118,1,0,0,0,1
1426291,2,Ashutosh Sharma,61,77,10,3,0,10,0
1426291,2,HV Patel,78,90,13,12,0,13,0
1426291,2,Harpreet Brar,76,124,13,17,0,2,11
1426291,2,JM Bairstow,3,10,6,7,6,0,0
1426291,2,JM Sharma,60,60,1,0,0,1,0
1426291,2,K Rabada,108,123,10,11,0,0,10
1426291,2,P Simran Singh,1,56,23,30,15,8,0
1426291,2,RD Chahar,91,107,10,16,0,7,3
1426291,2,RR Rossouw,11,13,3,0,3,0,0
1426291,2,SM Curran,52,75,11,7,0,11,0
1426291,2,Shashank Singh,19,50,20,27,12,8,0
1426292,1,A Raghuvanshi,28,97,26,32,6,20,0
1426292,1,AD Russell,76,92,8,12,0,8,0
1426292,1,PD Salt,1,27,14,32,14,0,0
1426292,1,RK Singh,93,116,11,16,0,6,5
1426292,1,Ramandeep Singh,118,129,6,25,0,0,6
1426292,1,SP Narine,5,74,39,81,16,23,0
1426292,1,SS Iyer,98,126,15,23,0,3,12
1426292,1,VR Iyer,127,127,1,1,0,0,1
1426292,2,A Badoni,60,81,12,15,0,12,0
1426292,2,AA Kulkarni,3,12,7,9,7,0,0
1426292,2,AJ Turner,73,90,9,16,0,9,0
1426292,2,DJ Hooda,49,53,3,5,0,3,0
1426292,2,KH Pandya,82,94,6,5,0,6,0
1426292,2,KL Rahul,1,48,21,25,17,4,0
1426292,2,MP Stoinis,18,58,21,36,12,9,0
1426292,2,N Pooran,54,72,8,10,0,8,0
1426292,2,Ravi Bishnoi,95,103,3,2,0,2,1
1426292,2,Yudhvir Singh,92,102,7,7,0,7,0
1426293,1,Abdul Samad,97,110,4,3,0,2,2
1426293,1,Abhishek Sharma,2,39,16,11,16,0,0
1426293,1,H Klaasen,68,77,4,2,0,4,0
1426293,1,M Jansen,72,101,12,17,0,12,0
1426293,1,MA Agarwal,40,50,6,5,1,5,0
1426293,1,Nithish Kumar Reddy,51,71,15,20,0,15,0
1426293,1,PJ Cummins,102,131,16,32,0,1,15
1426293,1,Sanvir Singh,112,127,7,8,0,0,7
1426293,1,Shahbaz Ahmed,78,96,12,10,0,12,0
1426293,1,TM Head,5,67,28,44,19,9,0
1426293,2,Ishan Kishan,1,11,7,9,7,0,0
1426293,2,Naman Dhir,12,26,9,0,9,0,0
1426293,2,RG Sharma,4,21,5,4,5,0,0
1426293,2,SA Yadav,22,108,51,102,9,37,5
1426293,2,Tilak Varma,27,107,32,37,6,23,3
1426294,1,AR Patel,34,57,10,15,3,7,0
1426294,1,Abishek Porel,7,77,36,65,12,24,0
1426294,1,Gulbadin Naib,85,113,15,19,0,7,8
1426294,1,J Fraser-McGurk,1,26,20,50,20,0,0
1426294,1,Kuldeep Yadav,119,120,2,5,0,0,2
1426294,1,RR Pant,58,84,13,15,0,13,0
1426294,1,Rasikh Salam,114,121,3,9,0,0,3
1426294,1,SD Hope,27,27,1,1,1,0,0
1426294,1,T Stubbs,78,118,20,41,0,9,11
1426294,2,Avesh Khan,128,130,3,7,0,0,3
1426294,2,D Ferreira,112,114,3,1,0,0,3
1426294,2,JC Buttler,8,38,17,19,17,0,0
1426294,2,R Ashwin,115,119,3,2,0,0,3
1426294,2,R Parag,39,70,22,27,1,21,0
1426294,2,R Powell,106,127,10,13,0,2,8
1426294,2,SB Dubey,75,111,12,25,0,8,4
1426294,2,SV Samson,5,105,45,86,16,29,0
1426294,2,TA Boult,122,131,3,2,0,0,3
1426294,2,YBK Jaiswal,1,2,2,4,2,0,0
